Filename,DES_Size,DES_Complexity,DES_Design Smells,SCC_LOC,SCC_CLOC,SCC_COMPLEXITY,ARCH_Revisions,ARCH_Dependent Partners,ARCH_Depends on Partners,ARCH_Total Dependencies,ARCH_CoChange Partners,ARCH_Bug Commits,ARCH_Churn,DV8_LOC,DV8_TargetChangeCount,DV8_TargetChurn,DV8_ChangeCount,DV8_ChangeChurn,DV8_TotalIssues,DV8_Clique,DV8_Crossing,DV8_IsCenter,DV8_ModularityViolation,DV8_PackageCycle,DV8_UnhealthyInheritance,DV8_UnstableInterface,DV8_isUnstableInterface,DV8_PresentInIssues,SQ_Issues,SQ_CodeSmells,SQ_Bugs,SQ_Vulnerabilities,SQ_SecuritySpots,S101_Fat,S101_ClassTangles,S101_PkgTangles
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.CartesianProductVertexManager_java,113,15,1,235,134,17,7,5,16,21,7,0,325,134,0,0,6,261,3,1,0,0,1,0,1,0,0,3,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.FairCartesianProductEdgeManager_java,106,19,1,174,128,14,1,1,5,6,0,0,174,128,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.cartesianproduct.FairCartesianProductVertexManager_java,407,85,1,585,443,102,7,1,14,15,7,2,1271,443,2,110,2,110,2,1,0,0,0,0,1,0,0,2,18,16,2,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.CompositeInputAttemptIdentifier_java,31,8,0,68,35,0,1,5,1,6,0,0,68,35,0,0,1,68,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.ConfigUtils_java,153,40,0,260,209,43,1,17,1,18,0,1,10,209,1,10,1,10,2,1,0,0,0,1,0,0,0,2,11,11,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.Constants_java,21,0,2,67,29,0,2,16,0,16,0,1,6,29,1,5,1,5,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.InputAttemptIdentifier_java,82,22,1,144,96,20,3,23,1,24,0,2,47,96,2,45,2,45,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.InputIdentifier_java,23,9,0,59,33,8,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.MemoryUpdateCallbackHandler_java,14,3,0,47,22,1,0,5,1,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.TezRuntimeUtils_java,175,18,2,264,214,14,5,10,15,25,1,0,133,232,0,0,0,0,3,1,0,0,0,2,0,0,0,2,22,21,1,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.ValuesIterator_java,150,24,1,227,149,20,2,2,2,4,0,1,6,149,1,4,1,4,1,0,0,0,0,1,0,0,0,1,7,7,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.combine.Combiner_java,6,1,0,42,13,0,0,5,3,8,0,0,0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.comparator.ProxyComparator_java,8,1,0,46,9,0,0,2,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.comparator.TezBytesComparator_java,29,7,1,63,37,1,1,0,1,1,0,0,2,37,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.readers.UnorderedKVReader_java,141,17,0,231,159,19,4,1,11,12,7,2,53,159,2,30,3,45,5,0,0,0,1,0,4,0,0,2,7,7,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.security.SecureShuffleUtils_java,98,11,1,155,55,6,0,3,1,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.serializer.TezBytesWritableSerialization_java,50,11,1,132,78,2,1,0,0,0,0,0,4,78,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.DiskFetchedInput_java,62,14,0,134,93,5,3,2,4,6,0,3,48,93,3,48,3,48,3,0,0,0,1,1,1,0,0,3,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.FetchResult_java,37,8,0,70,41,0,3,2,1,3,0,1,40,41,1,17,3,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.FetchedInputAllocator_java,4,2,0,34,10,0,0,4,2,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.FetchedInputCallback_java,5,3,1,29,6,0,0,6,1,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.FetchedInput_java,93,26,1,166,91,13,1,10,2,12,0,1,56,91,1,54,1,54,1,0,0,0,0,0,1,0,0,1,4,4,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.FetcherCallback_java,4,2,0,33,9,0,0,2,2,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.Fetcher_java,779,154,1,1187,922,186,18,1,22,23,10,7,821,923,7,57,14,584,6,0,0,0,1,2,2,1,0,4,109,107,2,0,0,208,0,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.HostPort_java,39,14,0,77,50,15,1,3,0,3,0,1,77,50,1,77,1,77,2,0,0,0,0,1,1,0,0,2,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.InputHost_java,98,25,0,171,117,13,5,1,2,3,2,2,222,117,2,154,5,228,3,0,0,0,2,0,1,0,0,2,5,4,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.LocalDiskFetchedInput_java,59,15,1,130,95,4,1,1,3,4,0,1,43,95,1,43,1,43,1,0,0,0,0,0,1,0,0,1,4,3,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.MemoryFetchedInput_java,53,15,1,111,75,6,2,3,4,7,0,2,61,75,2,61,2,61,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.ShuffleEventHandler_java,4,2,0,29,8,0,1,3,1,4,0,0,1,8,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.ShuffleUtils_java,408,61,1,637,467,60,23,18,23,41,24,8,714,467,8,178,17,549,10,1,0,0,3,3,1,2,1,5,30,30,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.impl.ShuffleInputEventHandlerImpl_java,178,28,1,267,205,31,7,1,15,16,4,3,198,251,3,63,6,157,6,0,0,0,1,0,4,1,0,3,18,16,2,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.impl.ShuffleManager_java,686,116,2,1051,820,133,28,3,28,31,25,12,611,944,12,261,24,496,13,0,0,0,6,0,5,2,0,3,53,51,1,1,0,222,0,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.impl.SimpleFetchedInputAllocator_java,101,22,0,215,159,16,4,1,11,12,1,2,45,159,2,10,2,10,1,0,0,0,0,0,1,0,0,1,7,7,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.impl.package-info_java,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.ExceptionReporter_java,7,2,0,26,5,0,1,5,0,5,0,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.FetchedInputAllocatorOrderedGrouped_java,8,6,1,40,16,0,3,4,3,7,1,2,40,16,2,4,3,40,3,0,0,0,2,0,1,0,0,2,0,0,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.FetcherOrderedGrouped_java,558,97,1,804,630,124,20,1,18,19,12,9,796,634,9,88,16,642,6,1,0,0,1,3,0,1,0,4,55,53,2,0,0,139,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.InMemoryReader_java,175,37,2,264,199,13,3,2,4,6,0,3,108,199,3,108,3,108,4,1,0,0,1,1,1,0,0,4,11,10,1,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.InMemoryWriter_java,28,6,1,78,43,0,3,1,3,4,0,2,23,43,2,14,3,23,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.MapHost_java,109,29,0,173,122,21,3,2,1,3,1,2,189,122,2,181,3,189,3,0,0,0,2,0,0,1,0,2,6,6,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.MapOutput_java,179,46,3,306,233,9,6,4,4,8,1,5,331,233,5,305,6,331,1,0,0,0,1,0,0,0,0,1,8,8,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.MergeManager_java,780,138,3,1382,1056,126,17,4,23,27,13,12,591,1068,12,426,14,469,10,1,0,0,3,1,4,1,0,5,90,85,5,0,0,225,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.MergeThread_java,80,14,1,123,87,8,0,1,2,3,0,0,0,99,0,0,0,0,2,1,0,0,0,0,1,0,0,2,7,7,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.ShuffleHeader_java,62,9,1,106,64,0,1,6,0,6,0,0,12,64,0,0,1,12,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.ShuffleInputEventHandlerOrderedGrouped_java,167,29,0,247,196,26,11,1,13,14,10,4,238,196,4,93,9,192,4,0,0,0,1,1,1,1,0,4,14,12,2,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.ShuffleScheduler_java,918,161,3,1512,1165,194,27,3,25,28,16,16,1478,1171,16,403,24,1402,14,1,0,0,5,2,4,2,0,5,77,74,2,0,1,290,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.Shuffle_java,273,40,1,451,343,41,14,1,22,23,13,5,298,344,5,66,10,261,5,0,0,0,1,2,1,1,0,4,28,27,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.orderedgrouped.package-info_java,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.shuffle.package-info_java,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.ExternalSorter_java,237,38,1,424,313,21,5,3,17,20,5,0,104,319,0,0,4,73,8,1,0,0,1,3,2,1,0,5,22,22,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.IFileInputStream_java,194,36,1,309,208,35,1,1,0,1,0,1,7,208,1,7,1,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.IFileOutputStream_java,73,10,0,129,69,4,0,2,0,2,0,0,0,72,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.IFile_java,626,102,3,902,607,129,9,13,4,17,0,8,160,725,8,154,9,160,9,1,0,0,2,4,1,1,0,5,34,31,3,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.PipelinedSorter_java,1049,192,3,1485,1174,183,26,1,24,25,14,13,890,1177,14,274,24,787,11,1,0,0,4,2,2,2,0,5,73,65,8,0,0,115,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.TezIndexRecord_java,29,6,0,56,24,0,1,9,1,10,0,1,2,24,1,2,1,2,3,1,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.TezMerger_java,597,127,3,1091,807,106,7,3,8,11,2,5,536,821,6,564,7,576,4,1,0,0,0,2,1,0,0,3,94,93,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.TezRawKeyValueIterator_java,44,7,0,87,17,0,1,13,0,13,0,1,11,17,1,11,1,11,4,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.TezSpillRecord_java,101,14,1,151,104,12,1,9,2,11,0,1,5,107,1,5,1,5,4,1,0,0,0,3,0,0,0,2,4,3,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.dflt.DefaultSorter_java,950,147,3,1402,1047,167,18,1,20,21,12,11,422,1041,11,228,16,335,9,1,0,0,4,0,2,2,0,4,62,50,12,0,0,229,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.dflt.package-info_java,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.sort.impl.package-info_java,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.task.local.output.TezTaskOutputFiles_java,116,13,1,278,103,3,1,5,4,9,0,0,28,103,0,0,0,0,3,1,0,0,0,2,0,0,0,2,1,1,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.task.local.output.TezTaskOutput_java,79,10,0,145,31,0,1,7,1,8,0,0,6,31,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.task.local.output.package-info_java,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.writers.BaseUnorderedPartitionedKVWriter_java,98,7,1,171,103,4,0,1,12,13,0,0,0,113,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6,6,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.writers.UnorderedPartitionedKVWriter_java,1014,156,2,1427,1141,197,20,2,25,27,11,12,967,1206,10,410,14,705,8,0,0,0,4,0,2,2,0,3,68,58,10,0,0,266,0,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.common.writers.package-info_java,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.BaseConfigBuilder_java,22,4,1,64,12,0,1,6,0,6,0,1,2,12,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.HadoopKeyValuesBasedBaseEdgeConfig_java,42,7,2,86,18,0,0,9,2,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.OrderedGroupedKVInputConfig_java,322,61,3,544,329,25,2,2,8,10,0,2,20,330,1,16,1,16,3,0,0,0,1,1,1,0,0,3,8,8,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.OrderedPartitionedKVEdgeConfig_java,171,24,2,319,165,0,1,9,10,19,0,1,7,165,1,7,1,7,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.OrderedPartitionedKVOutputConfig_java,296,53,3,505,307,25,2,3,7,10,0,2,19,308,1,16,1,16,4,1,0,0,1,2,0,0,0,3,8,8,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.UnorderedKVEdgeConfig_java,147,22,2,287,158,0,1,6,11,17,0,1,7,158,1,7,1,7,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.UnorderedKVInputConfig_java,215,40,3,385,246,18,2,2,7,9,0,2,18,247,1,15,1,15,2,0,0,0,1,1,0,0,0,2,9,9,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.UnorderedKVOutputConfig_java,173,31,3,311,210,18,2,1,7,8,0,2,19,211,1,16,1,16,3,0,0,0,1,2,0,0,0,2,9,9,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.UnorderedPartitionedKVEdgeConfig_java,151,22,2,292,156,0,1,3,11,14,0,1,8,156,1,8,1,8,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.UnorderedPartitionedKVOutputConfig_java,202,37,3,354,239,20,2,1,7,8,0,2,19,240,1,16,1,16,3,0,0,0,1,2,0,0,0,2,9,9,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.Utils_java,17,3,0,45,17,4,0,3,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.conf.package-info_java,0,0,0,24,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.exceptions.FetcherReadTimeoutException_java,14,4,1,49,20,0,0,2,1,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.exceptions.InputAlreadyClosedException_java,12,3,1,47,18,0,0,1,1,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.hadoop.compat.NullProgressable_java,6,2,1,35,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.input.ConcatenatedMergedKeyValueInput_java,68,12,1,121,80,8,3,0,8,8,7,1,27,80,1,11,2,25,2,0,0,0,2,0,0,0,0,1,4,4,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.input.ConcatenatedMergedKeyValuesInput_java,68,12,1,123,80,8,3,2,8,10,7,1,28,80,1,11,2,26,2,0,0,0,2,0,0,0,0,1,4,4,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.input.OrderedGroupedInputLegacy_java,40,10,0,88,56,2,1,3,5,8,0,1,5,56,1,5,1,5,2,0,0,0,0,0,2,0,0,1,4,4,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.input.OrderedGroupedKVInput_java,258,35,1,423,315,29,10,5,23,28,16,3,68,315,3,6,7,39,10,1,0,0,4,0,4,1,0,4,20,20,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.input.OrderedGroupedMergedKVInput_java,169,33,1,261,194,28,3,1,6,7,7,1,19,194,1,3,2,11,3,1,0,0,2,0,0,0,0,2,11,11,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.input.UnorderedKVInput_java,179,25,0,309,242,21,12,5,24,29,17,4,48,242,4,14,8,24,7,0,0,0,3,0,3,1,0,3,15,15,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.input.package-info_java,0,0,0,24,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.output.OrderedPartitionedKVOutput_java,142,18,0,265,206,12,9,5,18,23,9,2,38,210,2,9,7,33,9,1,0,0,3,1,2,2,0,5,8,8,0,0,0,-1,1,1
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.output.UnorderedKVOutput_java,88,11,1,198,140,3,6,5,20,25,6,3,13,144,3,5,4,6,4,0,0,0,1,1,1,1,0,4,5,5,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.output.UnorderedPartitionedKVOutput_java,80,9,0,164,120,3,7,3,17,20,6,4,13,125,4,7,6,9,4,0,0,0,1,1,1,1,0,4,5,5,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.output.package-info_java,0,0,0,24,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.partitioner.HashPartitioner_java,8,1,1,37,12,0,0,9,1,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.partitioner.RoundRobinPartitioner_java,7,1,1,30,10,0,1,1,1,2,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.processor.PreWarmProcessor_java,28,4,1,73,26,0,0,0,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.processor.SimpleProcessor_java,63,15,1,125,69,8,2,16,9,25,0,1,82,69,1,42,2,82,5,0,0,0,2,0,3,0,0,2,6,6,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.processor.SleepProcessor_java,75,14,1,141,91,7,3,0,10,10,0,2,86,91,2,41,3,86,4,0,0,0,2,0,2,0,0,2,8,7,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.resources.WeightedScalingMemoryDistributor_java,218,39,1,362,280,50,2,0,8,8,0,1,70,280,1,66,1,66,1,0,0,0,0,0,1,0,0,1,16,16,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.utils.BufferUtils_java,46,6,0,79,52,0,0,2,1,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.utils.DATA_RANGE_IN_MB_java,0,0,0,48,23,2,2,2,0,2,0,0,50,23,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.utils.FastByteComparisons_java,143,20,1,240,142,28,0,1,0,1,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.utils.Grouper_java,54,8,0,89,55,11,2,2,0,2,0,0,155,55,0,0,1,89,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0
tez-runtime-library.src.main.java.org.apache.tez.runtime.library.utils.LocalProgress_java,9,2,1,37,12,2,2,2,0,2,0,1,37,12,1,19,2,37,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.BroadcastAndOneToOneExample_java,150,23,1,269,208,28,1,1,22,23,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.BroadcastLoadGen_java,71,12,1,149,112,6,0,1,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,0,1,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.CartesianProduct_java,199,43,2,385,268,11,1,1,44,45,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.ExampleDriver_java,82,14,1,163,130,17,1,8,24,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,1,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.FilterLinesByWordOneToOne_java,121,10,2,247,191,17,0,1,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,0,0,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.FilterLinesByWord_java,155,17,2,300,231,18,0,3,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,0,0,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.Join_java,95,13,1,178,124,17,1,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,-1,1,1
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.MRRSleepJob_java,458,78,3,775,660,87,4,1,25,26,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,70,4,0,0,0,0,0
tez-tests.src.main.java.org.apache.tez.mapreduce.examples.MapredWordCount_java,86,11,0,164,102,9,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,-1,1,1
